3001_DIR-645_REVA1_FIRMWARE_104.B13.BIN,busybox,1.14.1,cve-2018-20679|cve-2016-6301|cve-2015-9261|cve-2013-1813|cve-2011-2716,dnsmasq,2.45,cve-2019-14513|cve-2017-14491|cve-2013-0198|cve-2012-3411|cve-2012-3411|cve-2009-2958|cve-2009-2957,iptables,1.4.7,cve-2012-2663|cve-2012-6638,logger,0.01,,samba,3.0.24,cve-2019-3880|cve-2019-3824|cve-2018-10858|cve-2018-1139|cve-2017-12163|cve-2017-12151|cve-2017-12150|cve-2016-2118|cve-2016-2115|cve-2016-2112|cve-2016-2111|cve-2015-0005|cve-2016-2110|cve-2015-7560|cve-2015-5299|cve-2013-4496|cve-2013-4475|cve-2013-4408|cve-2013-4124|cve-2013-0214|cve-2013-0213|cve-2012-6150|cve-2012-1182|cve-2011-2724|cve-2010-0547|cve-2011-2694|cve-2011-2522|cve-2011-0719|cve-2010-3069|cve-2010-2063|cve-2010-1642|cve-2010-1635|cve-2010-0547|cve-2009-2948|cve-2009-2906|cve-2009-2813|cve-2007-6015|cve-2007-5398|cve-2007-4572|cve-2007-2447|cve-2007-2446,tor,0.1.0.16,,uclibc,0.9.30.1,,unzip,6.0,cve-2019-13232|cve-2018-18384|cve-2016-9844|cve-2015-7697|cve-2015-7696|cve-2014-9913|cve-2014-9636
3001_DIR300A1_FW106WWB05.BIN,iproute2,2,,openssl,0.9.8a,,uclibc,0.9.28,
3001_DIR645A1_FW102B08.BIN,busybox,1.14.1,cve-2018-20679|cve-2016-6301|cve-2015-9261|cve-2013-1813|cve-2011-2716,dnsmasq,2.45,cve-2019-14513|cve-2017-14491|cve-2013-0198|cve-2012-3411|cve-2012-3411|cve-2009-2958|cve-2009-2957,iptables,1.4.7,cve-2012-2663|cve-2012-6638,logger,0.01,,samba,3.0.24,cve-2019-3880|cve-2019-3824|cve-2018-10858|cve-2018-1139|cve-2017-12163|cve-2017-12151|cve-2017-12150|cve-2016-2118|cve-2016-2115|cve-2016-2112|cve-2016-2111|cve-2015-0005|cve-2016-2110|cve-2015-7560|cve-2015-5299|cve-2013-4496|cve-2013-4475|cve-2013-4408|cve-2013-4124|cve-2013-0214|cve-2013-0213|cve-2012-6150|cve-2012-1182|cve-2011-2724|cve-2010-0547|cve-2011-2694|cve-2011-2522|cve-2011-0719|cve-2010-3069|cve-2010-2063|cve-2010-1642|cve-2010-1635|cve-2010-0547|cve-2009-2948|cve-2009-2906|cve-2009-2813|cve-2007-6015|cve-2007-5398|cve-2007-4572|cve-2007-2447|cve-2007-2446,tor,0.1.0.16,,uclibc,0.9.30.1,
3001_DIR657_FIRMWARE_102B07_BETA.BIN,busybox,1.14.1,cve-2018-20679|cve-2016-6301|cve-2015-9261|cve-2013-1813|cve-2011-2716,dnsmasq,2.52,cve-2019-14513|cve-2017-14491|cve-2013-0198|cve-2012-3411|cve-2012-3411,flash,1.0,cve-2012-1303,libavcodec,52.72.2,,libexif,12.3.1,,libflac,1.2.1,,libvorbis,1.2.3,,openssl,0.9.8i,cve-2017-3735|cve-2014-3566|cve-2014-3510|cve-2014-3508|cve-2014-3507|cve-2014-3506|cve-2014-3505|cve-2014-3470|cve-2014-0221|cve-2014-0195|cve-2014-0076|cve-2013-0169|cve-2013-0166|cve-2012-2333|cve-2012-2110|cve-2012-1165|cve-2006-7250|cve-2012-0884|cve-2012-0027|cve-2011-4619|cve-2011-4577|cve-2011-4576|cve-2011-4109|cve-2011-4108|cve-2011-3210|cve-2011-1945|cve-2011-0014|cve-2010-5298|cve-2010-4252|cve-2010-4180|cve-2010-3864|cve-2010-0928|cve-2010-0742|cve-2010-0740|cve-2010-0433|cve-2009-4355|cve-2008-1678|cve-2009-3245|cve-2009-2409|cve-2009-1387|cve-2009-1378|cve-2009-1377|cve-2009-0789|cve-2009-0591|cve-2009-0590|cve-2008-7270|cve-2010-4180|cve-2006-7250,uclibc,0.9.30.1,,unzip,6.0,cve-2019-13232|cve-2018-18384|cve-2016-9844|cve-2015-7697|cve-2015-7696|cve-2014-9913|cve-2014-9636
3001_DIR808LA1_FW104B01.BIN,busybox,1.12.1,cve-2018-20679|cve-2016-6301|cve-2015-9261|cve-2013-1813|cve-2011-2716,dnsmasq,2.41,cve-2019-14513|cve-2017-14491|cve-2013-0198|cve-2012-3411|cve-2012-3411|cve-2009-2958|cve-2009-2957,httpd,1.19,,iproute2,2,,miniupnp,1.7,,openssl,0.9.8e,
3001_DIR822C1_FW303WWB04_I4SA_MIDDLE.BIN,busybox,1.14.1,cve-2018-20679|cve-2016-6301|cve-2015-9261|cve-2013-1813|cve-2011-2716,dnsmasq,2.78,cve-2017-15107,logger,0.01,,openssl,0.9.8z,cve-2017-3735|cve-2015-0292|cve-2014-8176|cve-2014-3566,systemd,0,
3001_DIR850LB1_FW210WWB03.BIN,busybox,1.14.1,cve-2018-20679|cve-2016-6301|cve-2015-9261|cve-2013-1813|cve-2011-2716,dnsmasq,2.45,cve-2019-14513|cve-2017-14491|cve-2013-0198|cve-2012-3411|cve-2012-3411|cve-2009-2958|cve-2009-2957,flash,1.0,cve-2012-1303,libflac,1.2.1,,libvorbis,1.3.2,,logger,0.01,,openssl,1.0.2h,cve-2019-1563|cve-2019-1559|cve-2019-1552|cve-2019-1547|cve-2018-5407|cve-2018-0739|cve-2018-0737|cve-2018-0734|cve-2018-0732|cve-2017-3738|cve-2016-0701|cve-2017-3736|cve-2017-3732|cve-2015-3193|cve-2017-3737|cve-2017-3736|cve-2017-3735|cve-2017-3732|cve-2015-3193|cve-2017-3731|cve-2016-8610|cve-2016-7055|cve-2016-6306|cve-2016-6304|cve-2016-6303|cve-2016-6302|cve-2016-2183|cve-2016-2182|cve-2016-2181|cve-2016-2180|cve-2016-2179|cve-2016-2178|cve-2016-2177,samba,3.0.24,cve-2019-3880|cve-2019-3824|cve-2018-10858|cve-2018-1139|cve-2017-12163|cve-2017-12151|cve-2017-12150|cve-2016-2118|cve-2016-2115|cve-2016-2112|cve-2016-2111|cve-2015-0005|cve-2016-2110|cve-2015-7560|cve-2015-5299|cve-2013-4496|cve-2013-4475|cve-2013-4408|cve-2013-4124|cve-2013-0214|cve-2013-0213|cve-2012-6150|cve-2012-1182|cve-2011-2724|cve-2010-0547|cve-2011-2694|cve-2011-2522|cve-2011-0719|cve-2010-3069|cve-2010-2063|cve-2010-1642|cve-2010-1635|cve-2010-0547|cve-2009-2948|cve-2009-2906|cve-2009-2813|cve-2007-6015|cve-2007-5398|cve-2007-4572|cve-2007-2447|cve-2007-2446,systemd,0,
3001_DIR868_FW_V101B05_BETA.BIN,busybox,1.14.1,cve-2018-20679|cve-2016-6301|cve-2015-9261|cve-2013-1813|cve-2011-2716,dnsmasq,2.45,cve-2019-14513|cve-2017-14491|cve-2013-0198|cve-2012-3411|cve-2012-3411|cve-2009-2958|cve-2009-2957,flash,1.0,cve-2012-1303,iptables,1.4.7,cve-2012-2663|cve-2012-6638,libflac,1.2.1,,libvorbis,1.3.2,,logger,0.01,,openssl,0.9.8g,,samba,3.0.24,cve-2019-3880|cve-2019-3824|cve-2018-10858|cve-2018-1139|cve-2017-12163|cve-2017-12151|cve-2017-12150|cve-2016-2118|cve-2016-2115|cve-2016-2112|cve-2016-2111|cve-2015-0005|cve-2016-2110|cve-2015-7560|cve-2015-5299|cve-2013-4496|cve-2013-4475|cve-2013-4408|cve-2013-4124|cve-2013-0214|cve-2013-0213|cve-2012-6150|cve-2012-1182|cve-2011-2724|cve-2010-0547|cve-2011-2694|cve-2011-2522|cve-2011-0719|cve-2010-3069|cve-2010-2063|cve-2010-1642|cve-2010-1635|cve-2010-0547|cve-2009-2948|cve-2009-2906|cve-2009-2813|cve-2007-6015|cve-2007-5398|cve-2007-4572|cve-2007-2447|cve-2007-2446,tor,0.1.0.16,,uclibc,4.5.3,
3001_DIR885LA1_FW115B02.BIN,busybox,1.25.1,cve-2018-20679|cve-2015-9261,curl,7.19.7,cve-2019-5482|cve-2018-1000120|cve-2018-1000007|cve-2018-16842|cve-2017-2629|cve-2017-2628|cve-2015-3148|cve-2016-9594|cve-2016-9586|cve-2016-8625|cve-2016-8624|cve-2016-8623|cve-2016-8621|cve-2016-8620|cve-2016-8619|cve-2016-8618|cve-2016-8617|cve-2016-8616|cve-2016-8615|cve-2015-3148|cve-2015-3143|cve-2014-0015|cve-2014-0139|cve-2014-0138|cve-2014-0015|cve-2014-0015|cve-2013-4545|cve-2013-2174|cve-2013-1944,dnsmasq,2.76,,flash,1.0,cve-2012-1303,iproute2,2,,l2tpd,2t,,libflac,1.2.1,,libvorbis,1.3.2,,logger,0.01,,openssl,1.0.2d,cve-2019-1563|cve-2019-1559|cve-2019-1552|cve-2019-1547|cve-2018-5407|cve-2018-0739|cve-2018-0737|cve-2018-0734|cve-2018-0732|cve-2017-3738|cve-2016-0701|cve-2017-3736|cve-2017-3732|cve-2015-3193|cve-2017-3737|cve-2017-3736|cve-2017-3735|cve-2017-3732|cve-2015-3193|cve-2017-3731|cve-2016-8610|cve-2016-7055|cve-2016-6306|cve-2016-6304|cve-2016-6303|cve-2016-6302|cve-2016-2842|cve-2016-0799|cve-2016-2183|cve-2016-2182|cve-2016-2181|cve-2016-2180|cve-2016-2179|cve-2016-2178|cve-2016-2177|cve-2016-2176|cve-2016-2109|cve-2016-2107|cve-2013-0169|cve-2016-2106|cve-2016-2105|cve-2016-0800|cve-2016-0799|cve-2016-2842|cve-2016-0798|cve-2016-0797|cve-2016-0705|cve-2016-0702|cve-2016-0701|cve-2015-3197|cve-2015-3195|cve-2015-3194|cve-2015-3193|cve-2015-1794,samba,3.0.24,cve-2019-3880|cve-2019-3824|cve-2018-10858|cve-2018-1139|cve-2017-12163|cve-2017-12151|cve-2017-12150|cve-2016-2118|cve-2016-2115|cve-2016-2112|cve-2016-2111|cve-2015-0005|cve-2016-2110|cve-2015-7560|cve-2015-5299|cve-2013-4496|cve-2013-4475|cve-2013-4408|cve-2013-4124|cve-2013-0214|cve-2013-0213|cve-2012-6150|cve-2012-1182|cve-2011-2724|cve-2010-0547|cve-2011-2694|cve-2011-2522|cve-2011-0719|cve-2010-3069|cve-2010-2063|cve-2010-1642|cve-2010-1635|cve-2010-0547|cve-2009-2948|cve-2009-2906|cve-2009-2813|cve-2007-6015|cve-2007-5398|cve-2007-4572|cve-2007-2447|cve-2007-2446,ssh,1.4.1,,uclibc,4.5.3,
3001_DIR890LA1_FW111B04.BIN,busybox,1.14.1,cve-2018-20679|cve-2016-6301|cve-2015-9261|cve-2013-1813|cve-2011-2716,curl,7.19.7,cve-2019-5482|cve-2018-1000120|cve-2018-1000007|cve-2018-16842|cve-2017-2629|cve-2017-2628|cve-2015-3148|cve-2016-9594|cve-2016-9586|cve-2016-8625|cve-2016-8624|cve-2016-8623|cve-2016-8621|cve-2016-8620|cve-2016-8619|cve-2016-8618|cve-2016-8617|cve-2016-8616|cve-2016-8615|cve-2015-3148|cve-2015-3143|cve-2014-0015|cve-2014-0139|cve-2014-0138|cve-2014-0015|cve-2014-0015|cve-2013-4545|cve-2013-2174|cve-2013-1944,dnsmasq,2.45,cve-2019-14513|cve-2017-14491|cve-2013-0198|cve-2012-3411|cve-2012-3411|cve-2009-2958|cve-2009-2957,flash,1.0,cve-2012-1303,iproute2,2,,l2tpd,2t,,libavformat,53.32.100,,libflac,1.2.1,,libvorbis,1.3.2,,logger,0.01,,openssl,1.0.2h,cve-2019-1563|cve-2019-1559|cve-2019-1552|cve-2019-1547|cve-2018-5407|cve-2018-0739|cve-2018-0737|cve-2018-0734|cve-2018-0732|cve-2017-3738|cve-2016-0701|cve-2017-3736|cve-2017-3732|cve-2015-3193|cve-2017-3737|cve-2017-3736|cve-2017-3735|cve-2017-3732|cve-2015-3193|cve-2017-3731|cve-2016-8610|cve-2016-7055|cve-2016-6306|cve-2016-6304|cve-2016-6303|cve-2016-6302|cve-2016-2183|cve-2016-2182|cve-2016-2181|cve-2016-2180|cve-2016-2179|cve-2016-2178|cve-2016-2177,samba,3.0.24,cve-2019-3880|cve-2019-3824|cve-2018-10858|cve-2018-1139|cve-2017-12163|cve-2017-12151|cve-2017-12150|cve-2016-2118|cve-2016-2115|cve-2016-2112|cve-2016-2111|cve-2015-0005|cve-2016-2110|cve-2015-7560|cve-2015-5299|cve-2013-4496|cve-2013-4475|cve-2013-4408|cve-2013-4124|cve-2013-0214|cve-2013-0213|cve-2012-6150|cve-2012-1182|cve-2011-2724|cve-2010-0547|cve-2011-2694|cve-2011-2522|cve-2011-0719|cve-2010-3069|cve-2010-2063|cve-2010-1642|cve-2010-1635|cve-2010-0547|cve-2009-2948|cve-2009-2906|cve-2009-2813|cve-2007-6015|cve-2007-5398|cve-2007-4572|cve-2007-2447|cve-2007-2446,ssh,1.4.1,,uclibc,4.5.3,
