GENERAL_HZXM_IPC_HI3516D_83H20AF_RT3070_V4.02.R12.NAT.ONVIFS.20170204_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
GENERAL_HZXM_IPC_HI3516D_83H20_AE_RT3070_V4.02.R12.NAT.ONVIFS.HIK.20180307_ALL_TL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
GENERAL_HZXM_IPC_HI3516D_83H30_RT3070_V4.02.R12.NAT.ONVIFS.20170109_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
GENERAL_HZXM_IPC_HI3516D_83H40AF_IVG_V4.02.R12.NAT.20170824_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
GENERAL_HZXM_IPC_HI3516D_83H40AF_RT3070_V4.02.R12.NAT.ONVIFS.HIK.20180118_ALL_TL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
GENERAL_HZXM_IPC_HI3516D_83H40W_AE_2G_RT3070_V4.02.R12.NAT.ONVIFS.HIK.20180127_ALL_TL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
GENERAL_HZXM_IPC_HI3516D_83H40_2G_RT3070_V4.02.R12.NAT.ONVIFS.HIK.20180103_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
GENERAL_HZXM_IPC_HI3516D_83H40_RT3070_V4.02.R12.NAT.ONVIFS.HIK.20180627_ALL_TL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
GENERAL_HZXM_IPC_HI3516D_83H50N_V4.03.R12.NAT.ONVIFS.HIK.20190428_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
GENERAL_HZXM_IPC_HI3516D_N81820_RT3070_V4.02.R12.NAT.ONVIFS.HIK.20180828_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
GENERAL_HZXM_IPC_HI3516D_N81840_RT3070_V4.02.R12.NAT.ONVIFS.HIK.20180330_ALL_TL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
GENERAL_HZXM_IPC_HI3516D_N83020L_V4.03.R12.NAT.ONVIFS.HIK.20190508_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
GENERAL_HZXM_IPC_HI3516D_N83020_T_RT3070_V4.02.R12.NAT.ONVIFS.20171114_ALL_TL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
GENERAL_HZXM_IPC_HI3518C_50H10L_V4.02.R11.20140417_ALL.BIN,uclibc,0.9.32.1,
GENERAL_HZXM_IPC_HI3518C_53H13P_IMX138_S38_V4.02.R11.20140703_ALL.BIN,uclibc,0.9.32.1,
GENERAL_HZXM_IPC_HI3518C_53H13_S38_V4.02.R11.NAT.ONVIFS.20160427_ALL.BIN,uclibc,0.9.32.1,
GENERAL_HZXM_IPC_HI3518C_RA53H13_V4.02.R11.20140626_ALL.BIN,uclibc,0.9.32.1,
GENERAL_HZXM_IPC_HI3518EV200_50H10L_8188EU_S38_V4.02.R12.NAT.20170518_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
GENERAL_HZXM_IPC_HI3518EV200_50H10L_FD_8188EU_S38_V4.02.R12.NAT.20180725_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
GENERAL_HZXM_IPC_HI3518EV200_50H10L_S38_V4.02.R12.NAT.ONVIFS.HIK.20180127_ALL_TL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
GENERAL_HZXM_IPC_HI3518EV200_50H20L_8188EU_S38_V4.02.R12.NAT.20170113_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
GENERAL_HZXM_IPC_HI3518EV200_50H20L_S38_V4.02.R12.NAT.ONVIFS.HIK.20180423_ALL_TL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
GENERAL_HZXM_IPC_HI3518EV200_50H20PE_AF_V4.02.R12.NAT.ONVIFS.HIK.20171221_ALL_TL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
GENERAL_HZXM_IPC_HI3518EV200_53H13_8188EU_S38_V4.02.R12.NAT.20170602_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
GENERAL_HZXM_IPC_HI3518EV200_53H13_S38_V4.02.R12.NAT.ONVIFS.HIK.20180127_ALL_TL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
GENERAL_HZXM_IPC_HI3518EV200_53H13_V4.02.R12.NAT.ONVIFS.HIK.20180313_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
GENERAL_HZXM_IPC_HI3518EV200_N51820N_V4.02.R12.NAT.ONVIFS.HIK.20180521_ALL_TL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
GENERAL_HZXM_IPC_HI3518EV200_RA50H20L-S_8188EU_S38_V4.02.R12.NAT.20171221_ALL_NL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
GENERAL_HZXM_IPC_HI3518EV200_RA50HV20_8188EU_S38_V4.02.R12.NAT.20180102_ALL_NL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
GENERAL_HZXM_IPC_HI3518EV200_RC50H10_8188EU_S38_V4.02.R12.NAT.ONVIFS.20170906_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
GENERAL_HZXM_IPC_HI3518EV200_RC50H20_8188EU_S38_V4.02.R12.NAT.20170605_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
GENERAL_HZXM_IPC_HI3518EV200_RC53H13_8188EU_S38_V4.02.R12.NAT.20170427_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
GENERAL_HZXM_IPC_HI3518EV200_RM50H20L_S38_8188EU_V4.02.R12.NAT.20160712_ALL.BIN,uclibc,0.9.33.2,cve-2017-9729|cve-2017-9728
GENERAL_HZXM_IPC_HI3518E_50H10L_8188_S38_V4.02.R12.NAT.20170921_ALL.BIN,uclibc,0.9.32.1,
GENERAL_HZXM_IPC_HI3518E_50H10L_S38_V4.02.R12.NAT.ONVIFS.20170727_ALL.BIN,uclibc,0.9.32.1,
GENERAL_HZXM_IPC_HI3518E_53H13P_IMX138_S38_V4.02.R12.NAT.ONVIFS.HIK.20160920_ALL.BIN,uclibc,0.9.32.1,
GENERAL_HZXM_IPC_HI3518E_53H13Q_S38_V4.02.R12.NAT.ONVIFS.20160223_ALL.BIN,uclibc,0.9.32.1,
GENERAL_HZXM_IPC_HI3518E_53H13_8188_S38_V4.02.R12.NAT.20170112_ALL.BIN,uclibc,0.9.32.1,
GENERAL_HZXM_IPC_HI3518E_C50H10_8188_S38_V4.02.R12.20150526_ALL.BIN,uclibc,0.9.32.1,
GENERAL_HZXM_IPC_HI3518E_RA50H10L_8188_S38_V4.02.R12.NAT.20170215_ALL.BIN,uclibc,0.9.32.1,
GENERAL_HZXM_IPC_HI3518E_RA50H10L_S38_V4.02.R12.20141209_ALL.BIN,uclibc,0.9.32.1,
GENERAL_HZXM_IPC_HI3518E_RA53H13_8188_S38_V4.02.R12.NAT.20161024_ALL.BIN,uclibc,0.9.32.1,
GENERAL_HZXM__IPC_HI3516C_53H20AF_2880_RT3070_V4.02.R11.NAT.ONVIFS.20170107_ALL.BIN,uclibc,0.9.32.1,
GENERAL_HZXM__IPC_HI3516C_53H20AF_RT3070_V4.02.R11.NAT.ONVIFS.20170815_ALL.BIN,uclibc,0.9.32.1,
GENERAL_HZXM__IPC_HI3516C_53H20L_RT3070_V4.02.R11.NAT.ONVIFS.20160615_ALL.BIN,uclibc,0.9.32.1,
GENERAL_HZXM__IPC_HI3516C_N51820L_RT3070_V4.02.R11.NAT.ONVIFS.20171127_ALL.BIN,uclibc,0.9.32.1,
GENERAL_HZXM__IPC_HI3518C_50H10L_AE_RT3070_V4.02.R11.NAT.ONVIFS.20161110_ALL.BIN,uclibc,0.9.32.1,
GENERAL_HZXM__IPC_HI3518C_52H10_RT3070_V4.02.R11.NAT.ONVIFS.20151207_ALL.BIN,uclibc,0.9.32.1,
GENERAL_HZXM__IPC_HI3518C_53H13AF_2880_RT3070_V4.02.R11.NAT.ONVIFS.20170110_ALL.BIN,uclibc,0.9.32.1,
GENERAL_HZXM__IPC_HI3518C_53H13AF_RT3070_V4.02.R11.NAT.ONVIFS.20180108_ALL.BIN,uclibc,0.9.32.1,
GENERAL_HZXM__IPC_HI3518C_KA50H10L_RT3070_V4.02.R11.NAT.ONVIFS.20151207_ALL.BIN,uclibc,0.9.32.1,
GENERAL_HZXM__IPC_HI3518C_N51013_V4.02.R11.NAT.ONVIFS.20160810_ALL.BIN,uclibc,0.9.32.1,
GENERAL_HZXM__IPC_HI3518C_N51813L_RT3070_V4.02.R11.NAT.ONVIFS.20160928_ALL.BIN,uclibc,0.9.32.1,
GENERAL_HZXM__IPC_HI3518C_RA50H10L_RT3070_V4.02.R11.NAT.ONVIFS.20160921_ALL.BIN,uclibc,0.9.32.1,
GENERAL_IPC_XM510_50X10-SW-S_WIFINVRXM712.712.NAT_V5.00.R02.20180815_ALL.BIN,busybox,1.22.1,cve-2018-20679|cve-2016-6301|cve-2015-9261|cve-2014-9645,uclibc,0.9.33.3,
GENERAL_IPC_XM510_50X10-SWC-S_WIFINVRXM712.712.NAT_V5.00.R02.20181010_ALL.BIN,busybox,1.22.1,cve-2018-20679|cve-2016-6301|cve-2015-9261|cve-2014-9645,uclibc,0.9.33.3,
GENERAL_IPC_XM510_50X10-SWCL_WIFIXM712.712.NAT.DSS.ONVIFS_V5.00.R02.20190108_ALL.BIN,busybox,1.22.1,cve-2018-20679|cve-2016-6301|cve-2015-9261|cve-2014-9645,uclibc,0.9.33.3,
GENERAL_IPC_XM510_50X10-SWC_WIFIXM712.712.NAT.DSS.ONVIFS_V5.00.R02.20181203_ALL.BIN,busybox,1.22.1,cve-2018-20679|cve-2016-6301|cve-2015-9261|cve-2014-9645,uclibc,0.9.33.3,
GENERAL_IPC_XM510_50X10-SWI_WIFIXM712.712.NAT.DSS.ONVIFS_V5.00.R02.20190710_ALL.BIN,busybox,1.22.1,cve-2018-20679|cve-2016-6301|cve-2015-9261|cve-2014-9645,uclibc,0.9.33.3,
GENERAL_IPC_XM510_50X10-SWL-S_WIFIXM712.712.NAT.DSS_V5.00.R02.20181203_ALL.BIN,busybox,1.22.1,cve-2018-20679|cve-2016-6301|cve-2015-9261|cve-2014-9645,uclibc,0.9.33.3,
GENERAL_IPC_XM510_50X10-SW_WIFINVRXM712.712.NAT_V5.00.R02.20171106_ALL.BIN,busybox,1.22.1,cve-2018-20679|cve-2016-6301|cve-2015-9261|cve-2014-9645,uclibc,0.9.33.3,
GENERAL_IPC_XM510_50X20-SWC_WIFIXM712.712.NAT.DSS.ONVIFS_V5.00.R02.20180719_ALL.BIN,busybox,1.22.1,cve-2018-20679|cve-2016-6301|cve-2015-9261|cve-2014-9645,uclibc,0.9.33.3,
GENERAL_IPC_XM510_50X20-SWL_WIFIXM712.712.NAT.DSS_V5.00.R02.20181008_ALL.BIN,busybox,1.22.1,cve-2018-20679|cve-2016-6301|cve-2015-9261|cve-2014-9645,uclibc,0.9.33.3,
GENERAL_IPC_XM510_50X30-SWL_WIFIXM712.712.NAT.DSS_V5.00.R02.20180714_ALL.BIN,busybox,1.22.1,cve-2018-20679|cve-2016-6301|cve-2015-9261|cve-2014-9645,uclibc,0.9.33.3,
GENERAL_IPC_XM510_RA50X10-C-S_WIFIXM712.712.NAT.DSS_V5.00.R02.20190430_ALL.BIN,busybox,1.22.1,cve-2018-20679|cve-2016-6301|cve-2015-9261|cve-2014-9645,uclibc,0.9.33.3,
GENERAL_IPC_XM510_RA50X10-C_WIFIXM712.712.NAT.DSS.ONVIFS_V5.00.R02.20181008_ALL.BIN,busybox,1.22.1,cve-2018-20679|cve-2016-6301|cve-2015-9261|cve-2014-9645,uclibc,0.9.33.3,
