TEG-082WS-1-00-010-ALL.HEX,lua,5.1,cve-2014-5461,openssl,0.9.8r,cve-2017-3735|cve-2014-3566|cve-2014-3510|cve-2014-3508|cve-2014-3507|cve-2014-3506|cve-2014-3505|cve-2014-3470|cve-2014-0221|cve-2014-0195|cve-2014-0076|cve-2013-0169|cve-2013-0166|cve-2012-2333|cve-2012-2110|cve-2012-1165|cve-2006-7250|cve-2012-0884|cve-2012-0027|cve-2011-4619|cve-2011-4577|cve-2011-4576|cve-2011-4109|cve-2011-4108|cve-2011-3210|cve-2011-1473|cve-2011-5094|cve-2010-5298|cve-2006-7250
TEG-082WS-1-10-026-ALL.HEX,lua,5.1,cve-2014-5461,openssl,0.9.8r,cve-2017-3735|cve-2014-3566|cve-2014-3510|cve-2014-3508|cve-2014-3507|cve-2014-3506|cve-2014-3505|cve-2014-3470|cve-2014-0221|cve-2014-0195|cve-2014-0076|cve-2013-0169|cve-2013-0166|cve-2012-2333|cve-2012-2110|cve-2012-1165|cve-2006-7250|cve-2012-0884|cve-2012-0027|cve-2011-4619|cve-2011-4577|cve-2011-4576|cve-2011-4109|cve-2011-4108|cve-2011-3210|cve-2011-1473|cve-2011-5094|cve-2010-5298|cve-2006-7250
TEG-082WS-1.00.09-ALL.HEX,glibc,2.8,cve-2016-1234|cve-2013-7423|cve-2013-1914|cve-2011-1659|cve-2011-1071|cve-2011-1658|cve-2010-3847|cve-2011-0536|cve-2011-1095|cve-2011-1089|cve-2010-0296|cve-2011-1071|cve-2010-2898|cve-2010-1917|cve-2007-4782|cve-2010-3856|cve-2010-3847|cve-2010-0830|cve-2010-0296|cve-2009-4881|cve-2008-1391|cve-2009-4880|cve-2008-1391,lua,5.1,cve-2014-5461,openssl,0.9.8h,
TEG-082WS-1.00.11-FW.HEX,glibc,2.8,cve-2016-1234|cve-2013-7423|cve-2013-1914|cve-2011-1659|cve-2011-1071|cve-2011-1658|cve-2010-3847|cve-2011-0536|cve-2011-1095|cve-2011-1089|cve-2010-0296|cve-2011-1071|cve-2010-2898|cve-2010-1917|cve-2007-4782|cve-2010-3856|cve-2010-3847|cve-2010-0830|cve-2010-0296|cve-2009-4881|cve-2008-1391|cve-2009-4880|cve-2008-1391,lua,5.1,cve-2014-5461,openssl,0.9.8h,
TEG-082WS-1.00.12-ALL.HEX,glibc,2.8,cve-2016-1234|cve-2013-7423|cve-2013-1914|cve-2011-1659|cve-2011-1071|cve-2011-1658|cve-2010-3847|cve-2011-0536|cve-2011-1095|cve-2011-1089|cve-2010-0296|cve-2011-1071|cve-2010-2898|cve-2010-1917|cve-2007-4782|cve-2010-3856|cve-2010-3847|cve-2010-0830|cve-2010-0296|cve-2009-4881|cve-2008-1391|cve-2009-4880|cve-2008-1391,lua,5.1,cve-2014-5461,openssl,0.9.8h,
TEG-082WS-1.00.13-ALL.HEX,glibc,2.8,cve-2016-1234|cve-2013-7423|cve-2013-1914|cve-2011-1659|cve-2011-1071|cve-2011-1658|cve-2010-3847|cve-2011-0536|cve-2011-1095|cve-2011-1089|cve-2010-0296|cve-2011-1071|cve-2010-2898|cve-2010-1917|cve-2007-4782|cve-2010-3856|cve-2010-3847|cve-2010-0830|cve-2010-0296|cve-2009-4881|cve-2008-1391|cve-2009-4880|cve-2008-1391,lua,5.1,cve-2014-5461,openssl,0.9.8h,
TEG-082WS-1.00.14-ALL.HEX,glibc,2.8,cve-2016-1234|cve-2013-7423|cve-2013-1914|cve-2011-1659|cve-2011-1071|cve-2011-1658|cve-2010-3847|cve-2011-0536|cve-2011-1095|cve-2011-1089|cve-2010-0296|cve-2011-1071|cve-2010-2898|cve-2010-1917|cve-2007-4782|cve-2010-3856|cve-2010-3847|cve-2010-0830|cve-2010-0296|cve-2009-4881|cve-2008-1391|cve-2009-4880|cve-2008-1391,lua,5.1,cve-2014-5461,openssl,0.9.8h,
TEG-160WS-1.00.08-ALL.HEX-0,glibc,2.8,cve-2016-1234|cve-2013-7423|cve-2013-1914|cve-2011-1659|cve-2011-1071|cve-2011-1658|cve-2010-3847|cve-2011-0536|cve-2011-1095|cve-2011-1089|cve-2010-0296|cve-2011-1071|cve-2010-2898|cve-2010-1917|cve-2007-4782|cve-2010-3856|cve-2010-3847|cve-2010-0830|cve-2010-0296|cve-2009-4881|cve-2008-1391|cve-2009-4880|cve-2008-1391,lua,5.1,cve-2014-5461,openssl,0.9.8h,
TEG-160WS-1.00.08-ALL.HEX,glibc,2.8,cve-2016-1234|cve-2013-7423|cve-2013-1914|cve-2011-1659|cve-2011-1071|cve-2011-1658|cve-2010-3847|cve-2011-0536|cve-2011-1095|cve-2011-1089|cve-2010-0296|cve-2011-1071|cve-2010-2898|cve-2010-1917|cve-2007-4782|cve-2010-3856|cve-2010-3847|cve-2010-0830|cve-2010-0296|cve-2009-4881|cve-2008-1391|cve-2009-4880|cve-2008-1391,lua,5.1,cve-2014-5461,openssl,0.9.8h,
TEG-160WS-1.00.13-ALL.HEX,glibc,2.8,cve-2016-1234|cve-2013-7423|cve-2013-1914|cve-2011-1659|cve-2011-1071|cve-2011-1658|cve-2010-3847|cve-2011-0536|cve-2011-1095|cve-2011-1089|cve-2010-0296|cve-2011-1071|cve-2010-2898|cve-2010-1917|cve-2007-4782|cve-2010-3856|cve-2010-3847|cve-2010-0830|cve-2010-0296|cve-2009-4881|cve-2008-1391|cve-2009-4880|cve-2008-1391,lua,5.1,cve-2014-5461,openssl,0.9.8h,
TEG-160WS-1.00.14-FW.HEX,glibc,2.8,cve-2016-1234|cve-2013-7423|cve-2013-1914|cve-2011-1659|cve-2011-1071|cve-2011-1658|cve-2010-3847|cve-2011-0536|cve-2011-1095|cve-2011-1089|cve-2010-0296|cve-2011-1071|cve-2010-2898|cve-2010-1917|cve-2007-4782|cve-2010-3856|cve-2010-3847|cve-2010-0830|cve-2010-0296|cve-2009-4881|cve-2008-1391|cve-2009-4880|cve-2008-1391,lua,5.1,cve-2014-5461,openssl,0.9.8h,
TEG-160WS-1.00.15-ALL.HEX,glibc,2.8,cve-2016-1234|cve-2013-7423|cve-2013-1914|cve-2011-1659|cve-2011-1071|cve-2011-1658|cve-2010-3847|cve-2011-0536|cve-2011-1095|cve-2011-1089|cve-2010-0296|cve-2011-1071|cve-2010-2898|cve-2010-1917|cve-2007-4782|cve-2010-3856|cve-2010-3847|cve-2010-0830|cve-2010-0296|cve-2009-4881|cve-2008-1391|cve-2009-4880|cve-2008-1391,lua,5.1,cve-2014-5461,openssl,0.9.8h,
