uclibc,0.9.30.1,03/02/2009
uclibc,0.9.30.2,01/13/2010
uclibc,0.9.30.3,03/12/2010
uclibc,0.9.30,11/12/2008
uclibc,0.9.31.1,06/08/2011
uclibc,0.9.31,04/02/2010
uclibc,0.9.32,06/08/2011
uclibc,0.9.32.1,12/30/2011
uclibc,0.9.33,02/01/2012
uclibc,0.9.33.1,04/11/2012
uclibc,0.9.33.2,05/15/2012
uclibc,0.9.28,08/17/2005
uclibc,4.2.4,04/29/2013
uclibc,4.5.3,08/08/2015
