libgcrypt,1.5.0,06/29/2011
libgcrypt,1.5.3,07/25/2013
libgcrypt,1.6.6,08/17/2016
libgcrypt,1.5.1,03/18/2013
libgcrypt,1.6.3,02/27/2015
libgcrypt,1.8.1,08/27/2017
