dnsmasq,2.33,8/5/2006
dnsmasq,2.40,8/29/2007
dnsmasq,2.41,2/12/2008
dnsmasq,2.45,7/20/2008
dnsmasq,2.51,10/13/2009
dnsmasq,2.52,1/22/2010
dnsmasq,2.62,6/6/2012
dnsmasq,2.65,12/14/2012
dnsmasq,2.66,4/17/2013
dnsmasq,2.69,4/9/2014
dnsmasq,2.71,5/17/2014
dnsmasq,2.72,9/24/2014
dnsmasq,2.73,6/14/2015
dnsmasq,2.76,5/18/2016
dnsmasq,2.77,6/1/2017
dnsmasq,2.78,10/2/2017
dnsmasq,2.80,10/18/2018
