iptables,1.4.21,11/22/2013
iptables,1.4.2,03/23/2009
iptables,1.4.5,12/09/2009
iptables,1.4.18,03/03/2013
iptables,1.4.7,05/21/2010
iptables,1.6.2,02/02/2018
iptables,1.4.12,07/22/2011
iptables,1.4.4,06/16/2009
iptables,1.4.0,12/22/2007
iptables,1.4.16,10/08/2012
